Date,Website country,User Country,Device Category,Site visits,Bookings,Booking Tool visits
1970-01-01 00:00:00.020220924,US,US,tablet,235,9,124
1970-01-01 00:00:00.020220903,NO,US,mobile,234,3,156
1970-01-01 00:00:00.020220831,NO,US,mobile,232,11,154
1970-01-01 00:00:00.020220921,US,US,tablet,231,5,117
1970-01-01 00:00:00.020220908,US,US,tablet,230,10,115
1970-01-01 00:00:00.020220905,US,NL,mobile,228,2,68
1970-01-01 00:00:00.020220917,US,US,tablet,228,11,96
1970-01-01 00:00:00.020220830,IT,US,mobile,226,4,138
1970-01-01 00:00:00.020220903,US,US,tablet,226,7,120
1970-01-01 00:00:00.020220927,US,US,tablet,226,14,98
1970-01-01 00:00:00.020220928,DE,US,desktop,226,9,118
1970-01-01 00:00:00.020220826,DE,US,desktop,225,7,126
1970-01-01 00:00:00.020220826,US,NL,mobile,225,4,65
1970-01-01 00:00:00.020220830,NO,US,mobile,225,7,144
1970-01-01 00:00:00.020220920,US,US,tablet,225,7,99
1970-01-01 00:00:00.020220915,US,US,tablet,224,5,106
1970-01-01 00:00:00.020220907,NO,US,mobile,221,5,136
1970-01-01 00:00:00.020220917,NO,US,mobile,221,9,143
1970-01-01 00:00:00.020220920,NO,US,mobile,221,6,150
1970-01-01 00:00:00.020220827,NO,US,mobile,220,4,154
1970-01-01 00:00:00.020220915,NO,US,mobile,220,6,127
1970-01-01 00:00:00.020220902,US,NL,desktop,219,11,94
1970-01-01 00:00:00.020220831,IT,US,mobile,218,3,136
1970-01-01 00:00:00.020220926,US,US,tablet,218,14,99
1970-01-01 00:00:00.020220827,IT,US,mobile,215,3,130
1970-01-01 00:00:00.020220909,US,US,tablet,215,5,96
1970-01-01 00:00:00.020220831,US,US,tablet,214,13,102
1970-01-01 00:00:00.020220906,US,NL,desktop,214,14,88
1970-01-01 00:00:00.020220923,US,US,tablet,214,6,105
1970-01-01 00:00:00.020220824,US,US,tablet,213,16,116
1970-01-01 00:00:00.020220903,US,NL,mobile,213,5,67
1970-01-01 00:00:00.020220828,IT,US,mobile,212,0,140
1970-01-01 00:00:00.020220830,US,NL,desktop,212,18,86
1970-01-01 00:00:00.020220916,NO,US,mobile,212,3,130
1970-01-01 00:00:00.020220901,IT,US,mobile,211,9,145
1970-01-01 00:00:00.020220911,DE,DE,tablet,211,8,157
1970-01-01 00:00:00.020220929,DE,US,desktop,211,3,129
1970-01-01 00:00:00.020220901,US,NL,mobile,210,6,67
1970-01-01 00:00:00.020220925,US,US,tablet,210,11,120
1970-01-01 00:00:00.020220903,IT,US,mobile,209,4,135
1970-01-01 00:00:00.020220904,IT,US,mobile,208,6,144
1970-01-01 00:00:00.020220909,NO,US,mobile,208,8,134
1970-01-01 00:00:00.020220918,DE,DE,tablet,207,10,150
1970-01-01 00:00:00.020220925,DE,US,desktop,207,8,125
1970-01-01 00:00:00.020220829,NO,US,mobile,206,7,141
1970-01-01 00:00:00.020220829,US,US,tablet,206,10,116
1970-01-01 00:00:00.020220904,US,US,tablet,206,7,113
1970-01-01 00:00:00.020220822,US,US,tablet,205,8,111
1970-01-01 00:00:00.020220828,DE,DE,tablet,205,5,152
1970-01-01 00:00:00.020220910,DE,US,desktop,205,15,119
1970-01-01 00:00:00.020220922,US,US,tablet,202,9,99
1970-01-01 00:00:00.020220825,NO,US,mobile,201,5,119
1970-01-01 00:00:00.020220913,NO,US,mobile,201,1,128
1970-01-01 00:00:00.020220822,US,NL,desktop,200,20,72
1970-01-01 00:00:00.020220827,US,US,tablet,199,5,105
1970-01-01 00:00:00.020220829,US,NL,mobile,199,5,71
1970-01-01 00:00:00.020220828,US,NL,mobile,198,9,68
1970-01-01 00:00:00.020220831,US,NL,mobile,198,9,81
1970-01-01 00:00:00.020220823,US,US,tablet,197,9,121
1970-01-01 00:00:00.020220830,US,US,tablet,197,12,107
1970-01-01 00:00:00.020220914,IT,US,mobile,197,4,124
1970-01-01 00:00:00.020220917,US,NL,tablet,197,2,41
1970-01-01 00:00:00.020220908,NO,US,mobile,195,5,125
1970-01-01 00:00:00.020220918,US,NL,tablet,195,0,69
1970-01-01 00:00:00.020220926,NO,US,mobile,195,8,123
1970-01-01 00:00:00.020220904,DE,DE,tablet,194,7,138
1970-01-01 00:00:00.020220917,IT,US,mobile,194,2,115
1970-01-01 00:00:00.020220925,DE,DE,tablet,193,7,141
1970-01-01 00:00:00.020220929,US,US,tablet,193,5,86
1970-01-01 00:00:00.020220831,US,NL,desktop,192,13,82
1970-01-01 00:00:00.020220823,US,NL,desktop,191,16,79
1970-01-01 00:00:00.020220827,US,NL,mobile,191,7,65
1970-01-01 00:00:00.020220911,IT,US,mobile,191,4,123
1970-01-01 00:00:00.020220929,NO,US,mobile,191,5,114
1970-01-01 00:00:00.020220826,US,US,tablet,190,7,100
1970-01-01 00:00:00.020220902,US,NL,mobile,190,10,62
1970-01-01 00:00:00.020220906,IT,US,mobile,190,4,130
1970-01-01 00:00:00.020220906,US,NL,mobile,189,2,78
1970-01-01 00:00:00.020220907,IT,US,mobile,188,5,123
1970-01-01 00:00:00.020220916,IT,US,mobile,187,4,109
1970-01-01 00:00:00.020220916,NL,DE,mobile,187,0,86
1970-01-01 00:00:00.020220920,IT,US,mobile,187,3,120
1970-01-01 00:00:00.020220927,NL,IT,desktop,187,17,99
1970-01-01 00:00:00.020220921,NO,US,mobile,186,7,121
1970-01-01 00:00:00.020220826,NO,US,mobile,185,8,132
1970-01-01 00:00:00.020220825,IT,US,mobile,183,0,114
1970-01-01 00:00:00.020220901,US,NL,desktop,181,9,69
1970-01-01 00:00:00.020220911,NO,US,mobile,181,0,123
1970-01-01 00:00:00.020220912,DE,DE,tablet,181,8,139
1970-01-01 00:00:00.020220913,DE,DE,tablet,180,9,130
1970-01-01 00:00:00.020220925,NL,DE,desktop,180,14,93
1970-01-01 00:00:00.020220825,US,US,tablet,179,4,94
1970-01-01 00:00:00.020220829,IT,US,mobile,179,4,101
1970-01-01 00:00:00.020220826,IT,US,mobile,178,2,97
1970-01-01 00:00:00.020220910,NL,DE,desktop,178,14,93
1970-01-01 00:00:00.020220824,NL,DE,mobile,177,1,59
1970-01-01 00:00:00.020220918,IT,US,mobile,176,0,118
1970-01-01 00:00:00.020220923,NO,US,mobile,176,2,94
1970-01-01 00:00:00.020220824,DE,DE,tablet,175,5,117
1970-01-01 00:00:00.020220927,NO,US,mobile,175,4,111
1970-01-01 00:00:00.020220822,DE,DE,tablet,174,6,101
1970-01-01 00:00:00.020220917,DE,DE,tablet,174,4,124
1970-01-01 00:00:00.020220919,IT,US,mobile,174,2,121
1970-01-01 00:00:00.020220904,US,NL,desktop,172,5,67
1970-01-01 00:00:00.020220906,US,US,tablet,172,12,91
1970-01-01 00:00:00.020220922,NO,US,mobile,172,5,101
1970-01-01 00:00:00.020220925,NO,US,mobile,171,4,109
1970-01-01 00:00:00.020220910,IT,US,mobile,170,4,122
1970-01-01 00:00:00.020220915,IT,US,mobile,170,5,113
1970-01-01 00:00:00.020220903,US,NL,desktop,169,10,68
1970-01-01 00:00:00.020220910,NO,US,mobile,169,5,102
1970-01-01 00:00:00.020220913,IT,US,mobile,169,4,110
1970-01-01 00:00:00.020220927,DE,DE,tablet,169,5,117
1970-01-01 00:00:00.020220827,DE,US,desktop,167,11,98
1970-01-01 00:00:00.020220907,DE,DE,tablet,167,5,127
1970-01-01 00:00:00.020220914,DE,DE,tablet,166,4,113
1970-01-01 00:00:00.020220825,US,NL,mobile,165,8,50
1970-01-01 00:00:00.020220827,DE,DE,tablet,165,4,113
1970-01-01 00:00:00.020220830,US,NL,mobile,165,2,45
1970-01-01 00:00:00.020220910,DE,DE,tablet,165,4,114
1970-01-01 00:00:00.020220928,NO,US,mobile,165,2,103
1970-01-01 00:00:00.020220929,IT,US,mobile,165,1,101
1970-01-01 00:00:00.020220823,NL,IT,desktop,164,13,83
1970-01-01 00:00:00.020220824,NL,IT,mobile,164,3,58
1970-01-01 00:00:00.020220901,US,US,tablet,164,6,84
1970-01-01 00:00:00.020220828,NL,DE,desktop,162,14,100
1970-01-01 00:00:00.020220903,DE,DE,tablet,161,7,116
1970-01-01 00:00:00.020220906,DE,NL,desktop,161,22,102
1970-01-01 00:00:00.020220909,IT,US,mobile,161,3,108
1970-01-01 00:00:00.020220908,DE,DE,tablet,160,5,113
1970-01-01 00:00:00.020220922,US,NL,tablet,160,1,47
1970-01-01 00:00:00.020220912,IT,US,mobile,159,1,103
1970-01-01 00:00:00.020220831,DE,DE,tablet,158,7,104
1970-01-01 00:00:00.020220906,DE,DE,tablet,158,5,107
1970-01-01 00:00:00.020220906,NL,IT,desktop,158,24,101
1970-01-01 00:00:00.020220911,NL,DE,desktop,157,14,84
1970-01-01 00:00:00.020220927,IT,US,mobile,156,6,119
1970-01-01 00:00:00.020220908,IT,US,mobile,155,5,106
1970-01-01 00:00:00.020220822,US,NL,mobile,154,4,45
1970-01-01 00:00:00.020220823,US,NL,mobile,154,5,51
1970-01-01 00:00:00.020220905,DE,DE,tablet,154,8,110
1970-01-01 00:00:00.020220907,NL,IT,desktop,154,14,79
1970-01-01 00:00:00.020220908,US,NL,tablet,153,1,55
1970-01-01 00:00:00.020220916,NL,IT,mobile,152,1,50
1970-01-01 00:00:00.020220924,NO,US,mobile,152,2,96
1970-01-01 00:00:00.020220904,NL,DE,desktop,151,16,98
1970-01-01 00:00:00.020220905,DE,NL,desktop,151,18,96
1970-01-01 00:00:00.020220917,NL,DE,mobile,151,4,68
1970-01-01 00:00:00.020220921,DE,DE,tablet,151,9,102
1970-01-01 00:00:00.020220921,IT,US,mobile,151,8,110
1970-01-01 00:00:00.020220924,IT,US,mobile,151,0,110
1970-01-01 00:00:00.020220830,DE,DE,tablet,150,7,90
1970-01-01 00:00:00.020220902,DE,DE,tablet,150,2,107
1970-01-01 00:00:00.020220924,DE,DE,tablet,150,9,108
1970-01-01 00:00:00.020220924,DE,US,desktop,150,4,81
1970-01-01 00:00:00.020220925,US,NL,tablet,150,1,41
1970-01-01 00:00:00.020220822,NL,IT,desktop,149,15,87
1970-01-01 00:00:00.020220823,DE,DE,tablet,149,3,100
1970-01-01 00:00:00.020220918,NL,DE,desktop,149,5,77
1970-01-01 00:00:00.020220919,US,NL,tablet,149,4,39
1970-01-01 00:00:00.020220822,NO,US,desktop,148,7,88
1970-01-01 00:00:00.020220824,US,NL,mobile,148,6,45
1970-01-01 00:00:00.020220901,DE,NL,desktop,148,19,86
1970-01-01 00:00:00.020220913,US,NL,tablet,147,1,45
1970-01-01 00:00:00.020220916,US,NL,tablet,147,4,42
1970-01-01 00:00:00.020220828,NO,NO,tablet,146,10,111
1970-01-01 00:00:00.020220901,NL,IT,desktop,145,17,86
1970-01-01 00:00:00.020220920,DE,DE,tablet,145,6,105
1970-01-01 00:00:00.020220928,DE,DE,tablet,145,1,110
1970-01-01 00:00:00.020220901,DE,DE,tablet,144,5,88
1970-01-01 00:00:00.020220917,NL,IT,mobile,144,0,37
1970-01-01 00:00:00.020220829,DE,DE,tablet,143,7,90
1970-01-01 00:00:00.020220902,NL,DE,mobile,143,2,68
1970-01-01 00:00:00.020220929,DE,DE,tablet,143,3,104
1970-01-01 00:00:00.020220824,NO,US,desktop,142,12,88
1970-01-01 00:00:00.020220904,NL,IT,mobile,142,2,42
1970-01-01 00:00:00.020220913,DE,NL,desktop,142,7,91
1970-01-01 00:00:00.020220823,NO,US,desktop,141,16,82
1970-01-01 00:00:00.020220929,NL,IT,desktop,141,13,72
1970-01-01 00:00:00.020220831,DE,NL,desktop,140,11,80
1970-01-01 00:00:00.020220911,US,NL,tablet,140,1,52
1970-01-01 00:00:00.020220912,NL,IT,desktop,140,13,63
1970-01-01 00:00:00.020220825,DE,DE,tablet,139,4,92
1970-01-01 00:00:00.020220925,IT,US,mobile,139,3,94
1970-01-01 00:00:00.020220926,DE,DE,tablet,138,4,94
1970-01-01 00:00:00.020220826,DE,DE,tablet,137,2,98
1970-01-01 00:00:00.020220901,NO,US,desktop,137,19,90
1970-01-01 00:00:00.020220914,NL,IT,desktop,137,8,55
1970-01-01 00:00:00.020220906,NO,US,desktop,136,8,79
1970-01-01 00:00:00.020220912,NL,NO,desktop,136,7,71
1970-01-01 00:00:00.020220922,DE,DE,tablet,136,5,95
1970-01-01 00:00:00.020220915,US,NL,tablet,135,1,32
1970-01-01 00:00:00.020220920,NL,IT,desktop,135,8,64
1970-01-01 00:00:00.020220915,NL,IT,desktop,134,14,59
1970-01-01 00:00:00.020220920,US,NL,tablet,134,5,37
1970-01-01 00:00:00.020220909,DE,DE,tablet,133,5,101
1970-01-01 00:00:00.020220921,US,NL,tablet,133,5,37
1970-01-01 00:00:00.020220927,DE,NL,desktop,133,14,83
1970-01-01 00:00:00.020220928,IT,US,mobile,133,1,82
1970-01-01 00:00:00.020220908,NL,IT,desktop,132,9,54
1970-01-01 00:00:00.020220913,NL,IT,desktop,132,17,69
1970-01-01 00:00:00.020220914,US,NL,tablet,132,0,25
1970-01-01 00:00:00.020220917,NL,DE,desktop,132,10,56
1970-01-01 00:00:00.020220824,NL,NO,desktop,131,10,64
1970-01-01 00:00:00.020220905,NL,IT,desktop,131,21,75
1970-01-01 00:00:00.020220909,US,NL,tablet,131,1,37
1970-01-01 00:00:00.020220831,NL,IT,desktop,130,11,62
1970-01-01 00:00:00.020220921,NL,IT,desktop,130,13,77
1970-01-01 00:00:00.020220922,NL,IT,desktop,130,19,55
1970-01-01 00:00:00.020220926,US,NL,tablet,130,0,40
1970-01-01 00:00:00.020220928,NL,IT,desktop,130,12,62
1970-01-01 00:00:00.020220825,NL,IT,desktop,129,10,62
1970-01-01 00:00:00.020220825,NL,IT,mobile,129,6,40
1970-01-01 00:00:00.020220829,DE,NL,desktop,129,9,77
1970-01-01 00:00:00.020220916,DE,DE,tablet,129,5,99
1970-01-01 00:00:00.020220928,DE,NL,desktop,129,15,82
1970-01-01 00:00:00.020220824,NL,IT,desktop,128,8,60
1970-01-01 00:00:00.020220928,US,NL,tablet,128,1,52
1970-01-01 00:00:00.020220905,NO,US,desktop,127,12,90
1970-01-01 00:00:00.020220914,DE,NL,desktop,127,10,70
1970-01-01 00:00:00.020220915,DE,DE,tablet,127,5,91
1970-01-01 00:00:00.020220916,NL,IT,desktop,126,11,57
1970-01-01 00:00:00.020220926,NL,IT,desktop,126,11,71
1970-01-01 00:00:00.020220913,NL,NO,desktop,125,10,69
1970-01-01 00:00:00.020220918,NL,DE,mobile,125,3,48
1970-01-01 00:00:00.020220830,NL,NO,desktop,124,13,80
1970-01-01 00:00:00.020220903,NL,DE,desktop,124,13,73
1970-01-01 00:00:00.020220926,IT,US,mobile,124,1,93
1970-01-01 00:00:00.020220822,DE,NL,desktop,123,6,75
1970-01-01 00:00:00.020220910,US,NL,tablet,123,1,40
1970-01-01 00:00:00.020220914,NO,US,desktop,123,10,85
1970-01-01 00:00:00.020220918,NL,IT,mobile,123,3,33
1970-01-01 00:00:00.020220927,NL,IT,mobile,123,3,58
1970-01-01 00:00:00.020220912,US,NL,tablet,122,2,36
1970-01-01 00:00:00.020220922,IT,US,mobile,122,4,89
1970-01-01 00:00:00.020220823,NL,IT,mobile,121,0,34
1970-01-01 00:00:00.020220919,DE,DE,tablet,121,3,76
1970-01-01 00:00:00.020220922,DE,NL,desktop,121,9,75
1970-01-01 00:00:00.020220924,US,NL,tablet,121,2,39
1970-01-01 00:00:00.020220830,DE,NL,desktop,120,17,68
1970-01-01 00:00:00.020220919,IT,NL,desktop,120,4,83
1970-01-01 00:00:00.020220919,NL,IT,desktop,120,21,65
1970-01-01 00:00:00.020220830,NL,IT,desktop,119,17,59
1970-01-01 00:00:00.020220909,NL,IT,desktop,119,16,52
1970-01-01 00:00:00.020220920,NO,US,desktop,119,9,72
1970-01-01 00:00:00.020220824,DE,NL,desktop,118,14,58
1970-01-01 00:00:00.020220907,NL,NO,desktop,118,11,63
1970-01-01 00:00:00.020220911,NL,DE,mobile,118,2,42
1970-01-01 00:00:00.020220914,IT,NL,desktop,118,18,69
1970-01-01 00:00:00.020220929,US,NL,tablet,118,0,40
1970-01-01 00:00:00.020220911,NL,IT,mobile,117,4,30
1970-01-01 00:00:00.020220912,DE,NL,desktop,117,8,77
1970-01-01 00:00:00.020220825,NL,DE,mobile,116,1,44
1970-01-01 00:00:00.020220923,IT,US,mobile,116,6,78
1970-01-01 00:00:00.020220827,NL,DE,desktop,115,14,70
1970-01-01 00:00:00.020220829,NL,IT,desktop,115,19,67
1970-01-01 00:00:00.020220831,NL,DE,mobile,115,1,34
1970-01-01 00:00:00.020220923,NL,IT,desktop,115,12,51
1970-01-01 00:00:00.020220826,NL,IT,mobile,114,4,34
1970-01-01 00:00:00.020220902,NL,IT,mobile,114,2,30
1970-01-01 00:00:00.020220913,NL,IT,mobile,114,0,43
1970-01-01 00:00:00.020220921,DE,NL,desktop,114,8,60
1970-01-01 00:00:00.020220904,NL,DE,mobile,113,0,52
1970-01-01 00:00:00.020220907,DE,NL,desktop,113,9,71
1970-01-01 00:00:00.020220903,NL,DE,mobile,112,0,50
1970-01-01 00:00:00.020220909,NL,IT,mobile,112,2,33
1970-01-01 00:00:00.020220918,NO,US,desktop,112,13,78
1970-01-01 00:00:00.020220826,DE,NL,desktop,111,9,78
1970-01-01 00:00:00.020220830,NO,US,desktop,111,12,75
1970-01-01 00:00:00.020220904,NO,NO,tablet,111,7,89
1970-01-01 00:00:00.020220905,IT,US,desktop,111,6,74
1970-01-01 00:00:00.020220912,NO,US,desktop,111,6,70
1970-01-01 00:00:00.020220920,DE,NL,desktop,111,5,61
1970-01-01 00:00:00.020220926,DE,NL,desktop,111,6,58
1970-01-01 00:00:00.020220927,US,NL,tablet,111,0,34
1970-01-01 00:00:00.020220823,DE,NL,desktop,110,8,68
1970-01-01 00:00:00.020220909,NO,US,desktop,110,4,64
1970-01-01 00:00:00.020220912,NL,DE,mobile,110,2,48
1970-01-01 00:00:00.020220914,IT,US,desktop,110,9,59
1970-01-01 00:00:00.020220923,DE,DE,tablet,110,4,79
1970-01-01 00:00:00.020220830,NL,DE,mobile,109,3,53
1970-01-01 00:00:00.020220907,NO,US,desktop,109,5,75
1970-01-01 00:00:00.020220908,DE,NL,desktop,109,9,57
1970-01-01 00:00:00.020220922,NO,US,desktop,109,9,60
1970-01-01 00:00:00.020220924,NL,DE,desktop,109,5,64
1970-01-01 00:00:00.020220904,NO,US,desktop,108,3,75
1970-01-01 00:00:00.020220910,NL,IT,mobile,108,4,40
1970-01-01 00:00:00.020220914,NL,IT,mobile,108,1,34
1970-01-01 00:00:00.020220923,DE,NL,desktop,108,10,48
1970-01-01 00:00:00.020220925,NL,DE,mobile,108,0,54
1970-01-01 00:00:00.020220822,IT,US,desktop,107,4,55
1970-01-01 00:00:00.020220827,NL,DE,mobile,107,1,56
1970-01-01 00:00:00.020220911,NO,NO,tablet,107,5,86
1970-01-01 00:00:00.020220913,NO,US,desktop,107,11,67
1970-01-01 00:00:00.020220915,DE,NL,desktop,107,7,56
1970-01-01 00:00:00.020220920,IT,NL,desktop,107,12,67
1970-01-01 00:00:00.020220920,NL,NO,desktop,107,13,57
1970-01-01 00:00:00.020220925,NO,NO,tablet,107,3,79
1970-01-01 00:00:00.020220926,NL,NO,desktop,107,9,65
1970-01-01 00:00:00.020220822,NL,IT,mobile,106,1,36
1970-01-01 00:00:00.020220908,NO,US,desktop,106,9,71
1970-01-01 00:00:00.020220915,NL,NO,desktop,106,10,55
1970-01-01 00:00:00.020220901,NL,IT,mobile,105,0,42
1970-01-01 00:00:00.020220905,NL,NO,desktop,105,9,62
1970-01-01 00:00:00.020220923,NL,NO,desktop,105,12,57
1970-01-01 00:00:00.020220827,NL,IT,mobile,104,0,24
1970-01-01 00:00:00.020220902,DE,NL,desktop,104,6,56
1970-01-01 00:00:00.020220905,NL,DE,mobile,104,3,39
1970-01-01 00:00:00.020220919,NL,NO,desktop,104,4,67
1970-01-01 00:00:00.020220926,IT,NL,desktop,104,5,72
1970-01-01 00:00:00.020220826,NL,IT,desktop,103,12,44
1970-01-01 00:00:00.020220828,NL,DE,mobile,103,2,49
1970-01-01 00:00:00.020220829,NL,IT,mobile,103,1,42
1970-01-01 00:00:00.020220908,NL,NO,desktop,103,9,56
1970-01-01 00:00:00.020220928,NL,DE,mobile,103,1,42
1970-01-01 00:00:00.020220826,IT,US,desktop,102,3,62
1970-01-01 00:00:00.020220828,NL,IT,mobile,102,1,32
1970-01-01 00:00:00.020220831,NO,US,desktop,102,15,58
1970-01-01 00:00:00.020220901,NL,DE,mobile,102,0,38
1970-01-01 00:00:00.020220912,NL,IT,mobile,102,4,35
1970-01-01 00:00:00.020220915,IT,US,desktop,102,11,63
1970-01-01 00:00:00.020220915,NL,DE,mobile,102,0,30
1970-01-01 00:00:00.020220922,NL,NO,desktop,102,9,56
1970-01-01 00:00:00.020220929,NL,DE,mobile,102,4,34
1970-01-01 00:00:00.020220906,NL,IT,mobile,101,3,44
1970-01-01 00:00:00.020220908,NL,IT,mobile,101,2,40
1970-01-01 00:00:00.020220927,NO,US,desktop,101,15,58
1970-01-01 00:00:00.020220929,DE,NL,desktop,101,6,61
1970-01-01 00:00:00.020220823,NL,DE,mobile,100,1,32
1970-01-01 00:00:00.020220901,IT,US,desktop,100,7,62
1970-01-01 00:00:00.020220907,US,NL,tablet,100,0,28
1970-01-01 00:00:00.020220909,NL,DE,mobile,100,1,53
1970-01-01 00:00:00.020220915,NL,IT,mobile,100,2,35
1970-01-01 00:00:00.020220823,NL,NO,desktop,99,13,57
1970-01-01 00:00:00.020220902,NL,IT,desktop,99,9,58
1970-01-01 00:00:00.020220913,NO,NO,tablet,99,7,65
1970-01-01 00:00:00.020220918,NO,NO,tablet,99,5,73
1970-01-01 00:00:00.020220921,NO,US,desktop,99,9,69
1970-01-01 00:00:00.020220923,US,NL,tablet,99,2,25
1970-01-01 00:00:00.020220926,NL,DE,mobile,99,3,25
1970-01-01 00:00:00.020220913,IT,US,desktop,98,2,68
1970-01-01 00:00:00.020220919,NO,US,desktop,98,11,54
1970-01-01 00:00:00.020220824,NO,NO,tablet,97,7,71
1970-01-01 00:00:00.020220825,DE,NL,desktop,97,14,43
1970-01-01 00:00:00.020220906,NL,NO,desktop,97,9,57
1970-01-01 00:00:00.020220907,IT,US,desktop,97,5,50
1970-01-01 00:00:00.020220908,IT,NL,desktop,97,13,67
1970-01-01 00:00:00.020220909,DE,NL,desktop,97,6,54
1970-01-01 00:00:00.020220913,NL,DE,mobile,97,2,34
1970-01-01 00:00:00.020220903,NL,IT,mobile,96,0,28
1970-01-01 00:00:00.020220915,IT,NL,desktop,96,8,52
1970-01-01 00:00:00.020220917,NO,NO,tablet,96,5,69
1970-01-01 00:00:00.020220920,NL,DE,mobile,96,0,34
1970-01-01 00:00:00.020220920,NL,IT,mobile,96,2,32
1970-01-01 00:00:00.020220926,NO,US,desktop,96,11,65
1970-01-01 00:00:00.020220830,IT,NL,desktop,95,12,56
1970-01-01 00:00:00.020220831,NL,NO,desktop,95,8,52
1970-01-01 00:00:00.020220903,NO,US,desktop,95,8,62
1970-01-01 00:00:00.020220905,NL,IT,mobile,95,4,31
1970-01-01 00:00:00.020220907,NL,IT,mobile,95,0,25
1970-01-01 00:00:00.020220912,NO,NO,tablet,95,4,75
1970-01-01 00:00:00.020220916,DE,NL,desktop,95,6,58
1970-01-01 00:00:00.020220927,NL,NO,desktop,95,5,57
1970-01-01 00:00:00.020220827,NO,NO,tablet,94,3,69
1970-01-01 00:00:00.020220829,NO,US,desktop,94,8,66
1970-01-01 00:00:00.020220830,IT,US,desktop,94,5,57
1970-01-01 00:00:00.020220831,NL,IT,mobile,94,1,34
1970-01-01 00:00:00.020220908,NO,NO,tablet,94,2,72
1970-01-01 00:00:00.020220929,NL,NO,desktop,94,11,40
1970-01-01 00:00:00.020220822,NL,DE,mobile,93,1,41
1970-01-01 00:00:00.020220823,IT,US,desktop,93,5,52
1970-01-01 00:00:00.020220906,IT,US,desktop,93,3,67
1970-01-01 00:00:00.020220915,NO,US,desktop,93,11,54
1970-01-01 00:00:00.020220917,NO,US,desktop,93,4,56
1970-01-01 00:00:00.020220918,DE,NL,desktop,93,11,66
1970-01-01 00:00:00.020220922,NL,IT,mobile,93,2,32
1970-01-01 00:00:00.020220926,NO,NO,tablet,93,7,61
1970-01-01 00:00:00.020220825,NO,US,desktop,92,6,59
1970-01-01 00:00:00.020220826,NL,DE,mobile,92,0,34
1970-01-01 00:00:00.020220827,NO,US,desktop,92,11,63
1970-01-01 00:00:00.020220829,NL,DE,mobile,92,3,47
1970-01-01 00:00:00.020220905,NO,NO,tablet,92,4,66
1970-01-01 00:00:00.020220909,IT,NL,desktop,92,9,64
1970-01-01 00:00:00.020220913,IT,NL,desktop,92,8,60
1970-01-01 00:00:00.020220919,DE,NL,desktop,92,6,53
1970-01-01 00:00:00.020220919,NL,IT,mobile,92,1,26
1970-01-01 00:00:00.020220923,NO,US,desktop,92,6,60
1970-01-01 00:00:00.020220925,NL,IT,mobile,92,0,22
1970-01-01 00:00:00.020220912,IT,NL,desktop,91,5,56
1970-01-01 00:00:00.020220924,NL,IT,mobile,91,3,20
1970-01-01 00:00:00.020220907,NL,DE,mobile,90,0,42
1970-01-01 00:00:00.020220910,NL,DE,mobile,90,3,35
1970-01-01 00:00:00.020220914,NO,NO,tablet,90,6,68
1970-01-01 00:00:00.020220905,DE,NL,mobile,89,1,38
1970-01-01 00:00:00.020220906,IT,NL,desktop,89,8,56
1970-01-01 00:00:00.020220923,NL,IT,mobile,89,0,21
1970-01-01 00:00:00.020220925,NL,IT,desktop,89,5,51
1970-01-01 00:00:00.020220921,IT,NL,desktop,88,7,60
1970-01-01 00:00:00.020220921,NL,IT,mobile,88,1,30
1970-01-01 00:00:00.020220921,NL,NO,desktop,88,6,43
1970-01-01 00:00:00.020220831,NO,NO,tablet,87,1,59
1970-01-01 00:00:00.020220902,NO,US,desktop,87,3,59
1970-01-01 00:00:00.020220904,IT,IT,tablet,87,7,71
1970-01-01 00:00:00.020220907,NO,NO,tablet,87,6,52
1970-01-01 00:00:00.020220921,IT,US,desktop,87,6,54
1970-01-01 00:00:00.020220923,NL,DE,mobile,87,0,32
1970-01-01 00:00:00.020220822,NL,NO,desktop,86,10,45
1970-01-01 00:00:00.020220825,NL,NO,desktop,86,4,44
1970-01-01 00:00:00.020220831,IT,US,desktop,86,3,47
1970-01-01 00:00:00.020220914,NL,NO,desktop,86,5,49
1970-01-01 00:00:00.020220924,NO,NO,tablet,86,3,66
1970-01-01 00:00:00.020220829,IT,NL,desktop,85,2,48
1970-01-01 00:00:00.020220901,IT,NL,desktop,85,3,53
1970-01-01 00:00:00.020220916,IT,NL,desktop,85,8,53
1970-01-01 00:00:00.020220916,NO,US,desktop,85,6,58
1970-01-01 00:00:00.020220921,NL,DE,mobile,84,1,27
1970-01-01 00:00:00.020220927,IT,NL,desktop,84,12,54
1970-01-01 00:00:00.020220929,NO,US,desktop,84,1,56
1970-01-01 00:00:00.020220827,IT,US,desktop,83,7,41
1970-01-01 00:00:00.020220829,IT,US,desktop,83,4,45
1970-01-01 00:00:00.020220829,NL,NO,desktop,83,6,48
1970-01-01 00:00:00.020220918,NL,NO,desktop,83,5,42
1970-01-01 00:00:00.020220919,NL,DE,mobile,83,0,33
1970-01-01 00:00:00.020220928,NO,US,desktop,83,6,49
1970-01-01 00:00:00.020220929,NL,IT,mobile,83,0,28
1970-01-01 00:00:00.020220828,NO,US,desktop,82,1,58
1970-01-01 00:00:00.020220903,DE,NL,mobile,82,0,28
1970-01-01 00:00:00.020220906,US,DE,desktop,82,5,31
1970-01-01 00:00:00.020220917,NL,IT,desktop,82,6,35
